Date,knumber,Name,Manufactuer,Specialty,Product_Code,artificial_intelligence1,machine_learning1,neural_network1,neural_networks1,deep_learning1,reinforcement_learning1,natural_language_processing1,decision_tree1,xgboost1,gradient_boosted1,gradient_boosting1,ensemble1,big_data1,AI1,ML1,DL1,DNN1,CNN1,RNN1,NLP1,phantom1,specificity1,sensitivity1,risk_assessment1,time_to_open1,time_to_notification1,human_factor1,ease_of_use1,ease_of_training1,standards1,industry_standards1,risk_management1,risk1,retrospective1,prospective1,summary1,FDA,STUDY,CLINICAL_TRIALS,STUDY_SIZE,Site,STATE,COUNTRY_CODE,CT,multisite,Performance,Jiang,REVIEW_PANEL,MEDICALSPECIALTY,DEVICENAME,DEVICECLASS,UNCLASSIFIED_REASON,GMPEXEMPTFLAG,THIRDPARTYFLAG,REVIEWCODE,REGULATIONNUMBER,SUBMISSION_TYPE_ID,DEFINITION,PHYSICALSTATE,TECHNICALMETHOD,TARGETAREA,Implant_Flag,Life_Sustain_support_flag,SummaryMalfunctionReporting,summary,key_index,year,study1,path
09/25/2020,K201103,Xeleris V Processing and Review Systems,GE Healthcare,Radiology,LLZ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,,IL,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2020,0,510K
08/13/2020,K201232,Limbus Contour,Limbus Ai Inc.,Radiology,LLZ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,CA,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2020,0,510K
09/16/2020,K201298,VX1,Volta Medical,Cardiovascular,DQK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,,14370,,,FR,0,0,1,1,CV,CV,"Computer, Diagnostic, Programmable",2,,N,Y,,870.1425,1,,,,,N,N,Eligible,1,1,2020,1,510K
10/02/2020,K201301,X100 with Full Field Peripheral Blood Smear (PBS) Application,Scopio Labs Ltd.,Other,JOY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,645,yes,,IL,0,1,1,1,HE,HE,"Device, Automated Cell-Locating",2,,N,Y,,864.526,1,,,,,N,N,Eligible,1,1,2020,1,510K
08/07/2020,K201310,Accipiolx,MaxQ Al Ltd.,Radiology,QAS,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,360,Yes,,IL,0,1,0,1,RA,RA,Radiological Computer-Assisted Triage And Notification Software,2,,N,N,,892.208,1,Radiological computer-assisted triage and notification software is an image processing device intended to aid in prioritization and triage of time sensitive patient detection and diagnosis based on the analysis of medical images acquired from radiological signal acquisition systems.   The device identifies or prioritizes time sensitive imaging for review by prespecified clinical users based on software-based image analysis but does not provide information from the image analysis other than triage and notification .,The device is software only.,"The device provides triage or notification that is informed by machine learning, artificial intelligence or other image analysis algorithms.",The device operates on radiological images of the human body.,N,N,Ineligible,1,3,2020,1,510K
09/16/2020,K201369,AVA (Augmented Vascular Analysis),See-Mode Technologies Pte. Ltd.,Radiology,LLZ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,,,,,SG,0,0,0,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,2,2020,1,510K
01/29/2021,K201411,Visage Breast Density,Visage Imaging GmbH,Radiology,QIH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,1200,2,,DE,0,1,1,1,RA,RA,Automated Radiological Image Processing Software,2,,N,N,,892.205,1,"To provide automated radiological image processing and analysis tools.    Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.","Software application and/or firmware, system components and accessories","Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.",Human-derived imaging products,N,N,Ineligible,1,2,2021,1,510K
08/13/2020,K201444,Syngo.via RT Image Suite,"Siemens Medical Solutions USA, Inc.",Radiology,MUJ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,,112,,IL,US,0,0,1,1,RA,RA,"System, Planning, Radiation Therapy Treatment",2,,N,N,,892.505,1,,,,,N,N,Eligible,1,1,2020,1,510K
12/18/2020,K201555,EchoGo Pro,Ultromics Ltd.,Radiology,POK,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,,,,,GB,0,0,1,1,RA,RA,Computer-Assisted Diagnostic Software For Lesions Suspicious For Cancer,2,,N,N,,892.206,1,Assist users in characterizing lesions identified on acquired medical images,Software,The device characterizes lesions based on features or information extracted from the images and provides information about the lesion(s) to the user.,Lesions,N,N,Eligible,1,2,2020,1,510K
08/14/2020,K201632,TOMTEC-ARENA,Tomtec Imaging Systems Gmbh,Radiology,LLZ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,,,,,DE,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2020,0,510K
12/10/2020,K201745,Deep Learning Image Reconstruction for Gemstone Spectral Imaging,"GE Medical Systems, LLC",Radiology,JAK,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,,40,,WI,US,0,0,1,1,RA,RA,"System, X-Ray, Tomography, Computed",2,,N,Y,,892.175,1,,,,,N,N,Eligible,1,3,2020,1,510K
01/12/2021,K201836,Aquilion Lightning (TSX-036A/7) V10.2 with AiCE-i,Canon Medical Systems Corporation,Radiology,JAK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,,JP,0,0,1,1,RA,RA,"System, X-Ray, Tomography, Computed",2,,N,Y,,892.175,1,,,,,N,N,Eligible,1,1,2021,0,510K
09/18/2020,K201992,Caption Guidance,Caption Health,Radiology,QJU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,,CA,US,0,0,0,1,RA,RA,Image Acquisition And/Or Optimization Guided By Artificial Intelligence,2,,N,N,,892.21,1,"A radiological acquisition and/or optimization guidance system is a device that is intended to aid in the acquisition and/or optimization of images and/or diagnostic signals. The device interfaces with the acquisition system, analyzes its output, and provides guidance and/or feedback to the operator for improving image and/or signal quality.","The subject software would utilize images acquired using an imaging system.  The software can be installed on an existing imaging system, or can be operated on a computer that is connected to the imaging system.","The device's algorithm would be based on the analysis of images and/or diagnostic data.  The underlying algorithms used for providing guidance to the users may be based on deep learning methods, trained on images obtained by trained operators.",Human body,N,N,Ineligible,1,1,2020,1,510K
10/30/2020,K202013,WRDensity by Whiterabbit.ai,Whiterabbit.ai Inc.,Radiology,QIH,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,CA,US,0,0,1,1,RA,RA,Automated Radiological Image Processing Software,2,,N,N,,892.205,1,"To provide automated radiological image processing and analysis tools.    Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.","Software application and/or firmware, system components and accessories","Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.",Human-derived imaging products,N,N,Ineligible,1,1,2020,0,510K
10/28/2020,K202089,"LensHooke X1 PRO Semen Quality Analyzer, LensHooke X1 PRO SE Semen Quality Analyzer","Bonraybio Co., Ltd.",Other,POV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,TW,0,0,1,1,HE,HE,Semen Analysis Device,2,,N,Y,,864.522,1,"Device used to evaluate one or more human semen parameters including semen volume, sperm concentration, total sperm number, sperm motility, sperm morphology, sperm vitality, white blood cell concentration, and pH.",Semen analysis devices may be found in a range of shapes and sizes with various distinguishing features.,"The device may use one or more forms of technology including optical, mechanical, digital imaging, computer algorithms, chromatographic immunoassay and may be manual, automated, or semi-automated.",Human semen,N,N,Eligible,1,1,2020,0,510K
02/19/2021,K202212,TruPlan,Circle Cardiovascular Imaging Inc.,Radiology,LLZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,,,,,CA,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2021,0,510K
10/02/2020,K202280,Cleerly Labs v2.0,"Cleerly, Inc.",Radiology,LLZ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,NY,US,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,2,2020,0,510K
03/12/2021,K202284,Oncospace,"Oncospace, Inc.",Radiology,MUJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,MD,US,0,0,1,1,RA,RA,"System, Planning, Radiation Therapy Treatment",2,,N,N,,892.505,1,,,,,N,N,Eligible,1,1,2021,1,510K
03/05/2021,K202300,"Optellum Virtual Nodule Clinic, Optellum software, Optellum platform",Optellum Ltd,Radiology,POK,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,,300,9,,GB,0,1,1,1,RA,RA,Computer-Assisted Diagnostic Software For Lesions Suspicious For Cancer,2,,N,N,,892.206,1,Assist users in characterizing lesions identified on acquired medical images,Software,The device characterizes lesions based on features or information extracted from the images and provides information about the lesion(s) to the user.,Lesions,N,N,Eligible,1,6,2021,1,510K
01/07/2021,K202414,BrainInsight,"Hyperfine Research, Inc.",Radiology,LLZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,CT,US,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2021,0,510K
12/04/2020,K202487,HealthJOINT,Zebra Medical Vision Ltd.,Radiology,LLZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,,67,,,IL,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2020,1,510K
01/14/2021,K202700,ART-Plan,TheraPanacea,Radiology,QKB,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,FR,0,0,1,1,RA,RA,Radiological Image Processing Software For Radiation Therapy,2,,N,N,,892.205,1,"To provide semi-automatic or fully-automated radiological image processing and analysis tools for radiation therapy. Software implementing artificial intelligence (AI) including nonadaptive machine learning algorithms trained with clinical and/or artificial radiological images. In these devices, the algorithm training images  typically impact device performance. AI based radiological image processing software  is intended to be used in the workflow of radiation therapy.  Adaptive AI algorithms are not within the scope of this product code. Primary radiation dose calculation or plan optimization for treatment planning are not within scope of this product code.","Software application and/or firmware, system components and accessories","Software implementing artificial intelligence (AI) including nonadaptive machine learning algorithms trained with clinical and/or artificial radiological images. In these devices, the algorithm training images typically impact device performance. Adaptive AI algorithms are not within the scope of this product code. Primary radiation dose calculation or plan optimization for treatment planning are not within scope of this product code.",Human-derived imaging products,N,N,Ineligible,1,2,2021,0,510K
01/15/2021,K202767,"Vantage Orian 1.5T, MRT-1550, V6.0",Canon Medical Systems Corporation,Radiology,LNH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,JP,0,0,1,1,RA,RA,"System, Nuclear Magnetic Resonance Imaging",2,,N,Y,,892.1,1,,,,,N,N,Eligible,1,1,2021,0,510K
02/25/2021,K202990,NinesMeasure,"Nines, Inc.",Radiology,LLZ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,,,11,CA,US,0,1,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,2,2021,1,510K
12/10/2020,K203042,Aquilion Exceed LB (TSX-202A/3) V10.6 with AiCE-I,Canon Medical Systems Corporation,Radiology,JAK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,,JP,0,0,1,1,RA,RA,"System, X-Ray, Tomography, Computed",2,,N,Y,,892.175,1,,,,,N,N,Eligible,1,1,2020,0,510K
02/09/2021,K203103,"Synapse 3D, Synapse 3D Base Tools v6.1",Fujifilm Corporation,Radiology,LLZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,,JP,0,0,1,1,RA,RA,"System, Image Processing, Radiological",2,,N,Y,,892.205,1,,,,,N,N,Eligible,1,1,2021,0,510K
11/20/2020,K203169,Revolution Ascend,GE Healthcare Japan Corporation,Radiology,JAK,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,,JP,0,0,1,1,RA,RA,"System, X-Ray, Tomography, Computed",2,,N,Y,,892.175,1,,,,,N,N,Eligible,1,2,2020,0,510K
03/09/2021,K203256,Imbio RV/LV Software,"Imbio, LLC",Radiology,QIH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,MN,US,0,0,1,1,RA,RA,Automated Radiological Image Processing Software,2,,N,N,,892.205,1,"To provide automated radiological image processing and analysis tools.    Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.","Software application and/or firmware, system components and accessories","Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.",Human-derived imaging products,N,N,Ineligible,1,1,2021,0,510K
03/04/2021,K203323,"Vantage Galan 3T, MRT-3020, V6.0 with AiCE Reconstruction Processing Unit for MR",Canon Medical Systems Corporation,Radiology,LNH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,,,JP,0,0,1,1,RA,RA,"System, Nuclear Magnetic Resonance Imaging",2,,N,Y,,892.1,1,,,,,N,N,Eligible,1,1,2021,0,510K
12/29/2020,K203508,BriefCase,"Aidoc Medical, Ltd.",Radiology,QAS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,IL,0,0,1,1,RA,RA,Radiological Computer-Assisted Triage And Notification Software,2,,N,N,,892.208,1,Radiological computer-assisted triage and notification software is an image processing device intended to aid in prioritization and triage of time sensitive patient detection and diagnosis based on the analysis of medical images acquired from radiological signal acquisition systems.   The device identifies or prioritizes time sensitive imaging for review by prespecified clinical users based on software-based image analysis but does not provide information from the image analysis other than triage and notification .,The device is software only.,"The device provides triage or notification that is informed by machine learning, artificial intelligence or other image analysis algorithms.",The device operates on radiological images of the human body.,N,N,Ineligible,1,1,2020,0,510K
03/02/2021,K203617,MaxFOV 2,"GE Medical Systems, LLC.",Radiology,JAK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,,49,,WI,US,0,0,1,1,RA,RA,"System, X-Ray, Tomography, Computed",2,,N,Y,,892.175,1,,,,,N,N,Eligible,1,2,2021,1,510K
02/05/2021,K210053,LVivo Software Application,DiA Imaging Analysis Ltd.,Radiology,QIH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,,100,,,IL,0,0,1,1,RA,RA,Automated Radiological Image Processing Software,2,,N,N,,892.205,1,"To provide automated radiological image processing and analysis tools.    Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.","Software application and/or firmware, system components and accessories","Software implementing artificial intelligence including nonadaptive machine learning algorithms trained with clinical and/or artificial data. In these devices, the algorithm training data typically impacts device performance. Adaptive AI algorithms are not within scope of this product code.",Human-derived imaging products,N,N,Ineligible,1,1,2021,1,510K
11/09/2016,P150043,QVCAD System,"QView Medical, Inc.",Radiology,MYN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,,185,Yes,CA,US,0,1,1,1,RA,RA,"Analyzer, Medical Image",2,,N,N,,892.207,1,"For information on the MYN device, please see:  https://www.federalregister.gov/documents/2020/01/22/2020-00494/radiology-devices-reclassification-of-medical-image-analyzers",,,,N,N,Eligible,1,2,2016,1,PMA
01/11/2021,P200003,Imagio Breast Imaging System,Seno Medical Instruments Inc,Other,QNK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,,1677,Yes,TX,US,0,1,1,1,RA,,Optoacoustic Imaging System,3,,N,N,,,2,The device is indicated for imaging the breast using optoacoustic technology for breast cancer diagnosis,"Hardware and software for acquiring, processing, and displaying optoacoustic images.","Images are acquired utilizing acoustic emissions caused by optical, pulsed excitation for visualization of the relative amount of laser light absorption by the tissue, depicting tissue oxygenation.",Breast,N,N,Ineligible,1,1,2021,1,PMA
